observation_id,date,ceiling_amount_million_pkr,ceiling_institutions,floor_amount_million_pkr,floor_institutions,total_facility_amount_million_pkr,net_floor_minus_ceiling_amount_million_pkr,total_facility_amount_million_pkr_lag_1,total_facility_amount_million_pkr_rolling_7_obs_avg,total_facility_amount_million_pkr_rolling_30_obs_avg,net_floor_minus_ceiling_amount_million_pkr_lag_1,net_floor_minus_ceiling_amount_million_pkr_rolling_7_obs_avg,net_floor_minus_ceiling_amount_million_pkr_rolling_30_obs_avg,target_next_obs_total_facility_amount_million_pkr,target_next_obs_facility_direction,split
corridor_02183,2026-04-09,0,0,150250,12,150250,150250,30000.0,110435.714286,137485.0,30000.0,-9221.428571,-29178.333333,10000.0,down,test
corridor_02184,2026-04-10,10000,1,0,0,10000,-10000,150250.0,111864.285714,136785.0,150250.0,-10650.0,-30478.333333,639500.0,up,test
corridor_02185,2026-04-16,530000,1,109500,1,639500,-420500,10000.0,199078.571429,152798.333333,-10000.0,-74864.285714,-41111.666667,239100.0,down,test
corridor_02186,2026-04-17,228100,2,11000,1,239100,-217100,639500.0,165807.142857,160768.333333,-420500.0,-61878.571429,-48348.333333,218000.0,down,test
corridor_02187,2026-04-20,218000,1,0,0,218000,-218000,239100.0,189978.571429,163465.0,-217100.0,-91764.285714,-51045.0,46500.0,down,test
corridor_02188,2026-04-21,0,0,46500,2,46500,46500,218000.0,190478.571429,159575.0,-218000.0,-91264.285714,-44055.0,91000.0,up,test
corridor_02189,2026-04-22,0,0,91000,5,91000,91000,46500.0,199192.857143,157265.0,46500.0,-82550.0,-35678.333333,214850.0,up,test
corridor_02190,2026-04-23,0,0,214850,15,214850,214850,91000.0,208421.428571,159426.666667,91000.0,-73321.428571,-24850.0,280200.0,up,test
corridor_02191,2026-04-24,265200,1,15000,1,280200,-250200,214850.0,247021.428571,167973.333333,214850.0,-107635.714286,-32536.666667,225000.0,down,test
corridor_02192,2026-04-27,225000,2,0,0,225000,-225000,280200.0,187807.142857,172530.0,-250200.0,-79707.142857,-37093.333333,112500.0,down,test
corridor_02193,2026-04-28,89500,1,23000,1,112500,-66500,225000.0,169721.428571,172686.666667,-225000.0,-58192.857143,-36383.333333,112400.0,down,test
corridor_02194,2026-04-29,41400,1,71000,2,112400,29600,112500.0,154635.714286,175933.333333,-66500.0,-22821.428571,-34896.666667,288000.0,up,test
corridor_02195,2026-04-30,204500,1,83500,3,288000,-121000,112400.0,189135.714286,177965.0,29600.0,-46750.0,-31438.333333,0.0,down,test
corridor_02196,2026-05-01,0,0,0,0,0,0,288000.0,176135.714286,174691.666667,-121000.0,-59750.0,-34711.666667,376500.0,up,test
corridor_02197,2026-05-04,376500,7,0,0,376500,-376500,0.0,199228.571429,184075.0,0.0,-144228.571429,-50428.333333,360000.0,down,test
corridor_02198,2026-05-05,360000,3,0,0,360000,-360000,376500.0,210628.571429,195375.0,-376500.0,-159914.285714,-63128.333333,312900.0,down,test
corridor_02199,2026-05-06,240000,1,72900,2,312900,-167100,360000.0,223185.714286,203238.333333,-360000.0,-151642.857143,-71265.0,259400.0,down,test
corridor_02200,2026-05-07,196000,1,63400,5,259400,-132600,312900.0,244171.428571,207811.666667,-167100.0,-161085.714286,-79625.0,5300.0,down,test
corridor_02201,2026-05-08,5300,1,0,0,5300,-5300,259400.0,228871.428571,200251.666667,-132600.0,-166071.428571,-87538.333333,34600.0,up,test
corridor_02202,2026-05-11,34600,1,0,0,34600,-34600,5300.0,192671.428571,194571.666667,-5300.0,-153728.571429,-95525.0,1000.0,down,test
corridor_02203,2026-05-12,1000,1,0,0,1000,-1000,34600.0,192814.285714,187165.0,-34600.0,-153871.428571,-102998.333333,261000.0,up,test
corridor_02204,2026-05-14,261000,1,0,0,261000,-261000,1000.0,176314.285714,190851.666667,-1000.0,-137371.428571,-109018.333333,12000.0,down,test
corridor_02205,2026-05-15,0,0,12000,1,12000,12000,261000.0,126600.0,186901.666667,-261000.0,-84228.571429,-104268.333333,10300.0,down,test
corridor_02206,2026-05-19,10300,2,0,0,10300,-10300,12000.0,83371.428571,162770.0,12000.0,-61828.571429,-84910.0,35000.0,up,test
corridor_02207,2026-05-20,35000,2,0,0,35000,-35000,10300.0,51314.285714,163936.666667,-10300.0,-47885.714286,-86076.666667,34500.0,down,test
corridor_02208,2026-05-21,34500,4,0,0,34500,-34500,35000.0,55485.714286,164120.0,-35000.0,-52057.142857,-88193.333333,37250.0,up,test
corridor_02209,2026-05-25,0,0,37250,2,37250,37250,34500.0,55864.285714,149628.333333,-34500.0,-41792.857143,-76685.0,297600.0,up,test
corridor_02210,2026-05-29,258400,7,39200,1,297600,-219200,37250.0,98235.714286,157921.666667,37250.0,-72964.285714,-83698.333333,0.0,down,test
corridor_02211,2026-06-01,0,0,0,0,0,0,297600.0,60950.0,156488.333333,-219200.0,-35678.571429,-85131.666667,26000.0,up,test
corridor_02212,2026-06-01,26000,2,0,0,26000,-26000,0.0,62950.0,156355.0,0.0,-41107.142857,-86998.333333,53000.0,up,test
corridor_02213,2026-06-03,0,0,53000,1,53000,53000,26000.0,69050.0,153113.333333,-26000.0,-32064.285714,-90240.0,38500.0,down,test
corridor_02214,2026-06-04,0,0,38500,2,38500,38500,53000.0,69550.0,154063.333333,53000.0,-21564.285714,-88623.333333,97500.0,up,test
corridor_02215,2026-06-05,97500,1,0,0,97500,-97500,38500.0,78550.0,135996.666667,38500.0,-30564.285714,-77856.666667,145500.0,up,test
corridor_02216,2026-06-08,145500,2,0,0,145500,-145500,97500.0,94014.285714,132876.666667,-97500.0,-56671.428571,-75470.0,169900.0,up,test
corridor_02217,2026-06-09,169900,1,0,0,169900,-169900,145500.0,75771.428571,131273.333333,-145500.0,-49628.571429,-73866.666667,24200.0,down,test
corridor_02218,2026-06-10,24200,1,0,0,24200,-24200,169900.0,79228.571429,130530.0,-169900.0,-53085.714286,-76223.333333,1148000.0,up,test
